Origin URL,Name,Average_score,Number_of_reviewers,Variety,Aroma,Taste,Finish,Maturation,Volume,Action_price,Contains_colouring,Product description,Distillery,Distillery_status,Distillery_founding_year,Taste_list,Taste_sentence,Alcohol_content_percent,Country,Region
https://www.whisky.de/shop/en/product/Glenburgie-100-Proof-Exceptional-Cask-Edition-2-15Y-2008-2024.html?&searchorigin=2&preisMaxOverride=385,Glenburgie 100 Proof Exceptional Cask Edition #2 15 Years 2008/2024,4.5,17.0,single malt,"Fruity with herbal notes, plus candied fruit and maple syrup.",Speyside,First fill Oloroso sherry casks,,0.7,49.9,False,"This Glenburgie was released by the independent bottler Signatory Vintage. It is part of the Signatory 100 Proof Edition, which is no longer just high-proof, uncoloured whiskies, but affordable bottlings that have been matured for 15 years. They are characterised by hints of herbs, which are also attributed to Glenburgie's oily Speyside single malts alongside fruity notes. Full maturation in Oloroso casks also gives the Glenburgie 2008 a flavour of candied fruit and maple syrup.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Glenburgie,Open,1810,['Fruit\n Sweet\n Sherry'],"Fruit
 Sweet
 Sherry",57.1,Scotland,Speyside
https://www.whisky.de/shop/en/product/Kilchoman-100-Islay-14th-Edition-9-Years.html?&searchorigin=2&preisMaxOverride=385,Kilchoman 100% Islay 14th Edition 9 Years,4.6,8.0,single malt,"Campfire smoke, preserved lemon, orange peel, tropical sweetness.","Creamy caramelised sugar, vanilla, lemon, pineapple sweetness, fresh ginger and oak smoke.",Oily and structured with rich sherry notes and lingering peat smoke.,Bourbon and Oloroso sherry casks,0.7,89.9,False,"The 2013 and 2014 vintages were used for the 14th edition of Kilchoman 100% Islay Whisky. The single malt is produced 100% on Islay and matured for at least nine years in bourbon and oloroso sherry casks. This combination gives the Islay whisky vanilla, butterscotch and rich fruit flavours with a slightly smoky undertone.
Distributor
Hanseatische Weinhandelsgesellschaft mbH & Co. KG Lukas-Welser-Straße 8 28309 Bremen/DE
Designation
Whisky
Country of origin
Scotland", Kilchoman,Open,2005,['Zitrus\n Lemon\n Peat Smoke\n Sherry'],"Zitrus
 Lemon
 Peat Smoke
 Sherry",50.0,Scotland,Islay
https://www.whisky.de/shop/en/product/Noah-s-Mill--.html?&searchorigin=2&preisMaxOverride=385,Noah's Mill,4.5,107.0,kentucky straight bourbon,"Wonderfully mild, balanced and powerful.",Fine oak flavours followed by sweet caramel.,"Slightly bitter, sweet and spicy.",Small Batch Bourbon!,0.7,62.9,False,"Noah's Mill is an outstanding Kentucky Straight Bourbon Whiskey from the Willet Distillery, a favourite among Bourbon fans, which is bottled in small batches. The mashbill consists of 72% corn, 13% rye and 15% barley, which is then mashed and distilled with limestone-filtered water from the spring on the distillery site. After at least 4 years in brand new American oak barrels, an original Kentucky Straight Bourbon Whiskey was created that is exceptionally complex but wonderfully smooth in flavour. This special bottling received 91 points in Jim Murray's Whisky Bible!
Distributor
Mike's Whiskyhandel Mike Werner Tal 42 80331 München/DE
Designation
Whiskey
Country of origin
USA", Willett,Open,,['Sweet\n Oak\n Caramel'],"Sweet
 Oak
 Caramel",57.1,USA,Kentucky
https://www.whisky.de/shop/en/product/Arran-Signature-Series-Edition-2-Barrel-Bonfire-11Y-2024.html?&searchorigin=2&preisMaxOverride=385,Arran Signature Series Edition 2 - Barrel Bonfire 11 Years 2024,4.5,17.0,single malt,"Intense, smoky notes combine with stewed citrus fruits and sweet vanilla spices, wrapped in flavours of campfire smoke.",Islands,Ex-bourbon barrels,42 PPM ppm,0.7,84.9,False,"This 11-year-old single malt is part of the Arran Lochranza Distillery's Signature Series. The Barrel Bonfire Whisky is the second of a total of four bottlings, which are always selected in limited editions by Distillery Manager Stewart Bowman. With this bottling, the distillery invites you to learn more about the more heavily peated whiskies from Arran, which mature in ex-bourbon quarter casks from the Koval Distillery in Illinois, allowing the single malt to mature more intensively. Over the years, Lochranza has experimented with different levels of peat content, ranging from 14 ppm to 20 ppm to 42 ppm. Since 2017, Lochranza has no longer distilled peated whisky.
Distributor
Isle of Arran Distillers Ltd. Mentec House Pottery Road Dun Loaghaire Dublin /IE
Designation
Whisky
Country of origin
Scotland",unknown,Open,1995,['Zitrus\n Peat Smoke\n Bonfire Smoke'],"Zitrus
 Peat Smoke
 Bonfire Smoke",50.0,Scotland,Islands
https://www.whisky.de/shop/en/product/Highland-Park-with-two-glasses-12-Years.html?&searchorigin=2&preisMaxOverride=385,Highland Park with two glasses 12 Years,4.5,4.0,single malt,"Balanced between delicate smokiness, sweetness and heather. Hints of sherry.","Round, delicate sweetness with a full-bodied malt flavour.",Long lasting with an aftertaste of heather.,First fill and refill sherry casks,0.7,52.9,False,"The 12-year-old Highland Park is the most important cornerstone in the distillery's range. Matured in sherry casks, it impresses with its sweet and spicy character.
Gift set with two tumblers bearing the Highland Park lettering and the distillery logo.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whisky
Country of origin
Scotland", Highland Park,Open,1825,['Sweet\n Heather\n Herbs\n Sherry'],"Sweet
 Heather
 Herbs
 Sherry",40.0,Scotland,Islands
https://www.whisky.de/shop/en/product/Glenallachie-Small-Batch-No-8-11Y-2012-2024.html?&searchorigin=2&preisMaxOverride=385,Glenallachie Small Batch No. 8 11 Years 2012/2024,4.5,11.0,single malt,Fruity and luscious.,Speyside,Oloroso sherry cask,Signatory,0.7,64.9,False,"The Glenallachie Whisky Small Batch No. 8 is a single malt that was released by the independent bottler Signatory Vintage in collaboration with Kirsch Import in the Small Batch series. The whisky from the popular Speyside distillery matured for 11 years in Oloroso sherry casks before being bottled without colouring or chill-filtering in 2024.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Glenallachie,Open,1967,['Fruit\n Sweet\n Sherry'],"Fruit
 Sweet
 Sherry",48.2,Scotland,Speyside
https://www.whisky.de/shop/en/product/Port-Charlotte-PMC-01-Heavily-Peated-9Y-2013-2023.html?&searchorigin=2&preisMaxOverride=385,Port Charlotte PMC:01 Heavily Peated 9 Years 2013/2023,4.5,4.0,single malt,"Fruity notes of blackberries and plums and a hint of earthy, aged leather.",Hints of malt sugar combine with intense accents of peat smoke.,Long with maritime notes of sea salt and peat smoke.,Ex-Bourbon casks and ex-Pomerol casks,0.7,122.5,False,"Named after the coastal town of Port Charlotte, two miles from the Bruichladdich distillery, the range has stood for expressive, very peaty Single Malts with 40ppm, which are distilled in small stills, since 2001. The barley for the production comes 100% from the island of Islay. PMC:01 Heavily Peated was aged for four years in hand-selected bourbon casks and five years in Pomerol casks before being bottled at an intense and powerful 54.5% vol.
Distributor
CLS Rémy Cointreau 21 BD Haussmann 75009 Paris/FR
Designation
Whisky
Country of origin
Scotland", Bruichladdich,Open,1881,['Peat Smoke\n Leather\n Fruit\n Sherry'],"Peat Smoke
 Leather
 Fruit
 Sherry",54.5,Scotland,Islay
https://www.whisky.de/shop/en/product/Teeling-Small-Batch-Douro.html?&searchorigin=2&preisMaxOverride=385,Teeling Small Batch Douro,4.5,2.0,blended,"Wood flavours and spices with hints of rich, deep black fruit.","Bourbon barrels, finish in wine barrels from the Douro Valley",,,0.7,46.9,False,"This Teeling Small Batch Douro Blended Whiskey is the fifth edition from the Irish distillery's Sommelier Selection. The Douro wine region is located in northern Portugal and the former red wine barrels give the whiskey fine wood flavours and accents of deep black fruits. It is bottled in a limited edition with a drinking strength of 46.0% vol. and without colouring.
Distributor
Teeling Whiskey Co. 13-17 Newmarket Dublin 8/IE
Designation
Whiskey
Country of origin
Ireland", Teeling,Open,1782,['Fruit\n Sherry\n Spices'],"Fruit
 Sherry
 Spices",46.0,Ireland,
https://www.whisky.de/shop/en/product/I-W-Harper-15-Years.html?&searchorigin=2&preisMaxOverride=385,I.W. Harper 15 Years,4.5,4.0,kentucky straight bourbon,Sweet with cereals.,"Spicy and sweet again. Caramel, vanilla and oak with sultanas.",Full and persistent.,,0.7,288.0,False,"I.W. Harper has only been back on the market since 2015. 15 years is a proud age for a bourbon. The brand itself can also look back on a long tradition. The first whiskey was distilled under the name I.W. Harper back in 1872. Production was discontinued in the 1980s and sold to Heaven Hill, which still uses the old Bernheim distillery but produces at the New Bernheim Distillery.
Distributor
DBBV Molenwerf 12 1014 BG /NL
Designation
Whiskey
Country of origin
USA",unknown,Closed,,['Vanilla\n Oak\n Sweet'],"Vanilla
 Oak
 Sweet",43.0,,
https://www.whisky.de/shop/en/product/Bruichladdich-Micro-Provenance-Single-Cask-16Y-2008-2024.html?&searchorigin=2&preisMaxOverride=385,Bruichladdich Micro Provenance Single Cask 16 Years 2008/2024,4.5,15.0,single malt,"Cooling alcohol notes and oak spice with heavy accents of spices, some caramel and vanilla in the background. Fruity with floral notes with a few drops of water.","A spreading freshness with intense but not overpowering oak spice, which turns into delicately bitter notes, then drier with hints of rose water.","Smooth, persistent and with renewed facets of oak and subtle vanilla.",Zinfandel barrel,0.7,108.5,False,"The Bruichladdich Whisky Micro Provenance matured in a single cask, which was previously filled with Zinfandel. Zinfandel is known as Primitivo in Italy and is one of the most popular and widely planted grape varieties in the USA. After 16 years of maturation, the neither chill-filtered nor coloured Single Malt was bottled exclusively for Whisky.de and shows the influences of the micro-climate on the island of Islay, which influenced this whisky through the barley type (optic), growing region, humidity, climate, distillation and maturation.
Exclusively for CLUB members!
This item is reserved for our club customers. If there is sufficient stock, it will be released for free sale.
Distributor
CLS Rèmy Cointreau21 BD Haussmann 75009 Paris FR
Designation
Whisky
Country of origin
Scotland", Bruichladdich,Open,1881,['Oak\n Spices\n Sweet\n Sherry'],"Oak
 Spices
 Sweet
 Sherry",61.2,Scotland,Islay
https://www.whisky.de/shop/en/product/Elijah-Craig-Barrel-Proof-12-Years--.html?&searchorigin=2&preisMaxOverride=385,Elijah Craig Barrel Proof 12 Years,4.5,17.0,kentucky straight bourbon,"Caramel with toasted oak, fruity notes of apple and orange.","Rich vanilla, caramel and butterscotch, along with spices of black pepper and cinnamon at the back of the palate.",Persistent and intense.,,0.7,79.9,False,"The 12-year-old Elijah Craig Barrel Proof is a Kentucky straight bourbon that is popular with connoisseurs. It comes straight from the barrel without chill-filtering and at a strong 62.4% vol. A drop of still water is recommended for tasting.
Distributor
Borco-Marken-Import GmbH & Co. KG Winsbergring 12-22 22525 Hamburg/DE
Designation
Whiskey
Country of origin
USA", Heaven Hill,Open,,['Caramel\n Sweet\n Vanilla'],"Caramel
 Sweet
 Vanilla",62.4,USA,Kentucky
https://www.whisky.de/shop/en/product/Balvenie-Caribbean-Cask-with-a-tumbler-glass-14-Years.html?&searchorigin=2&preisMaxOverride=385,Balvenie Caribbean Cask with a tumbler glass 14 Years,4.5,4.0,single malt,Rich and sweet. Creamy toffee combines with fresh fruit.,The fruity character is rounded off with vanilla and sweet oak.,Gentle and lingering.,Ex-bourbon barrels and finish in rum barrels,0.7,77.9,True,"Malt Master David Stewart filled American oak casks with special rum for Balvenie Caribbean Cask. When the casks were full of rum flavours, he replaced the contents with 14-year-old Balvenie. Scottish whisky meets Caribbean joie de vivre. Rich and sweet with a fruity character.
Now in a gift box with a tumbler bearing The Balvenie logo.
Distributor
William Grant & Sons Global Brands LTD Ballard & Clonminch Tullamore Co. Offaly R23 E027 /IE
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Balvenie,Open,1892,['Sweet\n Vanilla\n Oak\n Sherry'],"Sweet
 Vanilla
 Oak
 Sherry",43.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Mac-Talla-Oloroso.html?&searchorigin=2&preisMaxOverride=385,Mac-Talla Oloroso,4.5,11.0,single malt,Peat smoke and spices with subtle sherry notes.,"Powerful and warming, with dark fruits and a generous pinch of peat smoke. Brown sugar and Christmas baking spices follow before notes of burning peat fire take over in the background.",Islay,,0.7,78.9,False,"Mac-Talla is Gaelic for echo. The Islay single malts under the brand are produced by the well-known Morrison whisky family. The Terra (= earth) bottling is characterised by peat smoke, which derives its properties from the soil of Islay. The approach for this limited edition, created from just 10 sherry butts, is to emphasise the unique harmony between sherry and peat and at the same time present a new style of Islay malt. Matured for 7 years in sherry casks, the single malt has been given distinctive flavours that set it apart from most other sherry cask bottlings from Islay. The 75% first fill and 25% refill sherry casks come from Bodegas Jose y Miguel Martin in Jerez, Andalusia, Spain. After vatting, the whisky is left to rest for 3 months to allow the flavours to mingle. The 30-40ppm phenol content combines with the fruity, sweet and spicy notes of sherry.
Distributor
Schlumberger GmbH & Co.KG Buschstraße 20 53340 Meckenheim/DE
Designation
Whisky
Country of origin
Scotland",unknown,Closed,,['Spices\n Peat Smoke\n Fruit\n Sherry'],"Spices
 Peat Smoke
 Fruit
 Sherry",54.8,,
